"id","external_id","status","meta_keywords","created_at","created_by","updated_at","updated_by","is_test","tests_count","sla_unit","sla_value","display_order","images","latest_snapshot_id","deep_link","is_corporate","inventory_type","meta_title","meta_description"
385,"8b70d10d-03ed-4ffd-9f3c-0ffae5b01380",active,"ASMO - Tambahan - EKG,ASMO - Additional - EKG","2024-07-05 10:57:05",wiwin.dwiutami.hakim,"2024-12-13 13:17:18",Dev Token,0,0,DAYS,7,142,"[{""type"":""image_url"",""extension"":""jpeg"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/192621_9-7-2024_11-2-48.jpeg"",""external_id"":""d64ee10d-e84f-45e9-97a6-b8954361bebf"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/109027_9-7-2024_11-1-59.webp"",""external_id"":""82aabab4-0494-412f-a9f4-b1625fdd0257"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/192621_9-7-2024_11-2-48.webp"",""external_id"":""5f2237d6-3eb1-4f08-abe8-60b4181e32e9"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""jpeg"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/109027_9-7-2024_11-1-59.jpeg"",""external_id"":""376e51ee-0aa7-437e-b390-37447f873c6b"",""display_order"":0,""deleted"":false}]",eac81b86-4d06-46cc-bc87-b07262d944c8,https://www.halodoc.com/halolab/package/asmo-additional-ekg-asmo-tambahan-ekg?utm_medium=share_package&utm_source=h4c,1,lab,,
386,e9f886e5-ad22-43b1-954b-d61a778ba25b,active,"nama paket sebelumnya ASMO - Tambahan - Profil Lipid,ASMO - Tambahan - <30,ASMO - Additional - <30","2024-07-05 11:01:45",wiwin.dwiutami.hakim,"2024-12-13 13:17:18",Dev Token,0,4,DAYS,7,141,"[{""type"":""image_url"",""extension"":""jpeg"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/623913_9-7-2024_11-2-43.jpeg"",""external_id"":""c6528cae-bf61-430f-b194-4f0ada675786"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/623913_9-7-2024_11-2-43.webp"",""external_id"":""2e0ea446-41ec-4267-a7a9-c742100d7de5"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/133539_9-7-2024_11-2-2.webp"",""external_id"":""2bb9f538-f9dd-4283-aab5-f4c739a6c2db"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""jpeg"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/133539_9-7-2024_11-2-2.jpeg"",""external_id"":""5fbed119-3094-476d-8ecd-df3e0848aa08"",""display_order"":0,""deleted"":false}]","751e94e2-61d2-4c05-a8c7-3c1cdeafa495",https://www.halodoc.com/halolab/package/asmo-tambahan-30-asmo-additional-30?utm_medium=share_package&utm_source=h4c,1,lab,,
387,fd9dd9b0-4335-4501-aa49-da8cf4f6199f,active,"ASMO - Tambahan - Skrining Diabetes,ASMO - Additional - Diabetes Screening","2024-07-05 11:03:15",wiwin.dwiutami.hakim,"2024-12-13 13:17:18",Dev Token,0,2,DAYS,7,140,"[{""type"":""thumbnail_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/608897_9-7-2024_11-1-56.webp"",""external_id"":""e48d79b9-1f1f-4a6b-9e41-b900e3dc0918"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""jpeg"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/608897_9-7-2024_11-1-56.jpeg"",""external_id"":""90dedaaf-0f19-451c-bcd2-f6d2ae468c37"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""jpeg"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/563681_9-7-2024_11-2-53.jpeg"",""external_id"":""3ce4ab1a-dcfe-4614-a61f-ab588b4cfe1e"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/563681_9-7-2024_11-2-53.webp"",""external_id"":""8e0e44b7-43c1-4469-a00c-af7bbcabe349"",""display_order"":0,""deleted"":false}]",bbd74bac-c870-4916-af87-34d3079aa73e,https://www.halodoc.com/halolab/package/asmo-additional-diabetes-screening-asmo-tambahan-skrining-diabetes?utm_medium=share_package&utm_source=h4c,1,lab,,
388,e4cf6c5f-65a3-4dcf-93e3-40f25d8eeaa8,active,"ASMO - Tambahan - Treadmill,ASMO - Additional - Treadmill","2024-07-05 11:06:04",wiwin.dwiutami.hakim,"2024-12-13 13:17:18",Dev Token,1,1,DAYS,7,139,"[{""type"":""thumbnail_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/152692_9-7-2024_11-2-16.webp"",""external_id"":""b36d7f74-453c-41e0-ad49-314295dcc409"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""jpeg"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/168100_9-7-2024_11-2-19.jpeg"",""external_id"":""93c11d72-4aac-4a4f-a725-0bf36a8b9916"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/168100_9-7-2024_11-2-19.webp"",""external_id"":""b915e347-a522-4897-a711-edbba02af743"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""jpeg"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/152692_9-7-2024_11-2-16.jpeg"",""external_id"":""02c42bda-9ed3-4729-8e92-dd3c0373a85d"",""display_order"":0,""deleted"":false}]",aa802ba4-1ce2-4886-9c2d-e7ea2d86becc,https://www.halodoc.com/halolab/package/asmo-additional-treadmill-asmo-tambahan-treadmill?utm_medium=share_package&utm_source=h4c,1,lab,,
389,"3906e3de-86e7-4bb0-bbab-f900221c69ab",active,"ASMO - Tambahan - Pap Smear,ASMO - Additional - Pap Smear","2024-07-05 11:06:57",wiwin.dwiutami.hakim,"2024-12-13 13:17:18",Dev Token,1,1,DAYS,7,138,"[{""type"":""image_url"",""extension"":""jpeg"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/37364_9-7-2024_11-2-29.jpeg"",""external_id"":""3599bac0-cb4c-4140-a2eb-bf79d2533470"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""jpeg"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/539459_9-7-2024_11-2-10.jpeg"",""external_id"":""3ee565d2-7f87-42cb-8d96-70ec0c7a9dca"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/37364_9-7-2024_11-2-29.webp"",""external_id"":""46366fc9-765b-4569-8dde-2fb65fad2b4a"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/539459_9-7-2024_11-2-10.webp"",""external_id"":""83c89046-67cf-4c41-b25e-c11e8aa903fa"",""display_order"":0,""deleted"":false}]",cdd46882-a3cf-49d8-a1bb-3b3091717657,https://www.halodoc.com/halolab/package/asmo-additional-pap-smear-asmo-tambahan-pap-smear?utm_medium=share_package&utm_source=h4c,1,lab,,
390,"500d5d10-6671-45b1-ba59-e48a6e5e30ae",active,"ASMO - Tambahan - Paket 30-39 Tahun,ASMO - Additional - Package 30-39 Years","2024-07-05 11:08:20",wiwin.dwiutami.hakim,"2024-12-13 13:17:18",Dev Token,0,4,DAYS,7,137,"[{""type"":""thumbnail_url"",""extension"":""jpeg"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/82737_9-7-2024_11-2-7.jpeg"",""external_id"":""d128101b-8ea5-4e23-bdc0-b958a1327cd5"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/82737_9-7-2024_11-2-7.webp"",""external_id"":""984166c2-7dfc-4c22-828c-a6af663c11a4"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""jpeg"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/376162_9-7-2024_11-2-34.jpeg"",""external_id"":""0f87f791-7ec9-4370-8f6b-7cdd7ace7717"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/376162_9-7-2024_11-2-34.webp"",""external_id"":""cd507753-5758-4c46-bfd9-75003887d14e"",""display_order"":0,""deleted"":false}]",a02c34e3-3857-45c5-ac60-2682489e297d,https://www.halodoc.com/halolab/package/asmo-additional-package-30-39-years-asmo-tambahan-paket-30-39-tahun?utm_medium=share_package&utm_source=h4c,1,lab,,
391,d5569c27-2f7f-49ee-9766-e07d5446e0e7,active,"ASMO - Tambahan - Paket >40,ASMO - Additional - Package >40 Years","2024-07-05 11:09:57",wiwin.dwiutami.hakim,"2024-12-13 13:17:17",Dev Token,0,5,DAYS,7,136,"[{""type"":""image_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/202753_9-7-2024_11-2-38.webp"",""external_id"":""9ebf27b2-8b7c-4db8-a1a1-7b0dac2b6b40"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/465490_9-7-2024_11-2-5.webp"",""external_id"":""d28619d6-1a9c-4909-a233-ef1f1d788492"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""jpeg"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/465490_9-7-2024_11-2-5.jpeg"",""external_id"":""404417aa-801f-4d7c-a9f6-5d36049e679f"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""jpeg"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/202753_9-7-2024_11-2-38.jpeg"",""external_id"":""0338400c-729d-43b3-9044-eb89e3a2abbd"",""display_order"":0,""deleted"":false}]",eb97b852-8130-4cf0-9b0a-0d041316e313,https://www.halodoc.com/halolab/package/asmo-tambahan-paket-40-asmo-additional-package-40-years?utm_medium=share_package&utm_source=h4c,1,lab,,
392,"9502d991-9096-471c-977b-2dd1899e9303",active,"ASMO - Tambahan - Body Fat Monitoring,ASMO - Additional - Body Fat Monitoring","2024-07-05 11:11:48",wiwin.dwiutami.hakim,"2024-12-13 13:17:17",Dev Token,1,1,DAYS,7,135,"[{""type"":""thumbnail_url"",""extension"":""jpeg"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/801653_9-7-2024_11-1-53.jpeg"",""external_id"":""2cbfcbe0-9e65-4e0d-98ef-470219e7cb62"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/801653_9-7-2024_11-1-53.webp"",""external_id"":""c6fe7dc6-02d3-401c-b5e3-b7ef8c9d438c"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/437217_9-7-2024_11-2-57.webp"",""external_id"":""2243c765-683c-41b7-af3e-f02f29234a4c"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""jpeg"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/437217_9-7-2024_11-2-57.jpeg"",""external_id"":""600671ac-06e1-4e89-812b-f98a586f1828"",""display_order"":0,""deleted"":false}]","3743b74c-723a-464b-ad8e-ee4e7d91de1c",https://www.halodoc.com/halolab/package/asmo-additional-body-fat-monitoring-asmo-tambahan-body-fat-monitoring?utm_medium=share_package&utm_source=h4c,1,lab,,
393,e2931e16-f6ee-40d4-ada8-efeccbb47e11,active,"ASMO - Tambahan - Gula Darah Sewaktu,ASMO - Additional - Random Blood Glucose","2024-07-05 11:15:06",wiwin.dwiutami.hakim,"2024-12-13 13:17:17",Dev Token,1,1,DAYS,7,134,"[{""type"":""image_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/60519_9-7-2024_11-2-23.webp"",""external_id"":""136bdf3e-a62f-4f88-aee2-4470971d724b"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""jpeg"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/407316_9-7-2024_11-2-12.jpeg"",""external_id"":""f731910c-04bf-4e54-a57c-fa80d2441892"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/407316_9-7-2024_11-2-12.webp"",""external_id"":""04556bd1-072d-4e9f-9c00-a985e4e7b659"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""jpeg"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/60519_9-7-2024_11-2-23.jpeg"",""external_id"":""f51afb8b-5cd5-4a2c-942e-db33b1216842"",""display_order"":0,""deleted"":false}]",ab2b89ef-3438-4954-a57c-7568cf1249a5,https://www.halodoc.com/halolab/package/asmo-tambahan-gula-darah-sewaktu-asmo-additional-random-blood-glucose?utm_medium=share_package&utm_source=h4c,1,lab,,
394,"98d2a871-c60d-41f6-ad11-cf5c9ac4d183",active,"ASMO - Tambahan - Biomonitoring,ASMO - Additional - Biomonitoring","2024-07-05 11:18:08",wiwin.dwiutami.hakim,"2024-12-13 13:17:17",Dev Token,1,1,DAYS,7,133,"[{""type"":""thumbnail_url"",""extension"":""jpeg"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/580466_9-7-2024_11-1-50.jpeg"",""external_id"":""8ef02834-5156-408b-9e6d-6a5fddec0165"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/462294_9-7-2024_11-3-3.webp"",""external_id"":""ec153594-4aa4-45ca-ad01-5a34ab666144"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""jpeg"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/462294_9-7-2024_11-3-3.jpeg"",""external_id"":""342d3828-7482-448b-b365-2f2c7202bf0d"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/580466_9-7-2024_11-1-50.webp"",""external_id"":""e89f78f8-8ea8-483c-b1ec-4ea2d85a4607"",""display_order"":0,""deleted"":false}]",c0dde283-8e0c-48f2-bf31-dce8d693a3eb,https://www.halodoc.com/halolab/package/asmo-additional-biomonitoring-asmo-tambahan-biomonitoring?utm_medium=share_package&utm_source=h4c,1,lab,,
395,"5d34eb12-bb96-4048-8c5d-33a7f0435d80",active,"Medical Check Up - Astralife - Laki-Laki,Medical Check Up - Astralife - Male","2024-07-07 09:29:45",wiwin.dwiutami.hakim,"2024-12-13 13:17:17",Dev Token,1,1,DAYS,5,132,"[{""type"":""image_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/106931_8-7-2024_11-44-49.webp"",""external_id"":""550babca-9bb7-40c6-bf0e-c1667aba906e"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""jpeg"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/106931_8-7-2024_11-44-49.jpeg"",""external_id"":""37c24802-08d7-4f91-b248-0edf58a580fd"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/762143_8-7-2024_11-44-52.webp"",""external_id"":""cdf998b8-67dd-4ad0-9d1c-4e2327652acd"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""jpeg"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/762143_8-7-2024_11-44-52.jpeg"",""external_id"":""3fe2b03c-24e3-42af-85c5-05f47edfab00"",""display_order"":0,""deleted"":false}]",c5f022c0-87a8-445c-a545-d6af6a423ad1,https://www.halodoc.com/halolab/package/medical-check-up-astralife-male-medical-check-up-astralife-laki-laki?utm_medium=share_package&utm_source=h4c,1,lab,,
396,"42a34cbe-ef63-44a1-b8cf-de0f9c5a71e4",active,"Medical Check Up - Astralife - Perempuan,Medical Check Up - Astralife - Female","2024-07-07 09:31:03",wiwin.dwiutami.hakim,"2024-12-13 13:17:17",Dev Token,1,1,DAYS,5,131,"[{""type"":""thumbnail_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/171013_8-7-2024_11-44-56.webp"",""external_id"":""7c445c59-bd51-4062-9272-4483ff5abce4"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""jpeg"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/817508_8-7-2024_11-44-41.jpeg"",""external_id"":""0bb78d83-b1f0-454e-abe9-fb5f2f736817"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""jpeg"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/171013_8-7-2024_11-44-56.jpeg"",""external_id"":""b9731357-24b5-447a-86b9-375523b3c89a"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/817508_8-7-2024_11-44-41.webp"",""external_id"":""c28f89b7-773a-4771-b024-f2dad933fd40"",""display_order"":0,""deleted"":false}]",b462cfc4-02ff-4a73-ab7f-9b66c7559884,https://www.halodoc.com/halolab/package/medical-check-up-astralife-perempuan-medical-check-up-astralife-female?utm_medium=share_package&utm_source=h4c,1,lab,,
397,e6a6a2af-e85a-42e2-ab97-35d23ddddb47,active,"ASMO - Tambahan - HbA1c,ASMO - Additional - HbA1c","2024-07-09 11:09:15",wiwin.dwiutami.hakim,"2024-12-13 13:17:17",Dev Token,1,1,DAYS,7,130,"[{""type"":""image_url"",""extension"":""jpeg"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/788378_9-7-2024_11-9-33.jpeg"",""external_id"":""edf09336-8e99-41b3-a6b3-bc1db6e9d989"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/76792_9-7-2024_11-9-29.webp"",""external_id"":""5a1ea7ee-6e06-4bf1-ae18-b77fdab49af2"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/788378_9-7-2024_11-9-33.webp"",""external_id"":""6b33470d-7b33-40df-adec-3bf1548e99b3"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""jpeg"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/76792_9-7-2024_11-9-29.jpeg"",""external_id"":""b7643474-2637-4c9a-831a-903e4c4fe67a"",""display_order"":0,""deleted"":false}]",eda32313-ed27-4592-8b27-29eaf6dac8ac,https://www.halodoc.com/halolab/package/asmo-tambahan-hba1c-asmo-additional-hba1c?utm_medium=share_package&utm_source=h4c,1,lab,,
398,"3f7804f2-8ca1-4f25-b22e-c2a49e313e6f",active,"ASMO - Tambahan - Glukosa Darah Puasa,ASMO - Additional - Fasting Blood Glucose","2024-07-16 14:21:08",wiwin.dwiutami.hakim,"2024-12-13 13:17:16",Dev Token,1,1,DAYS,7,129,"[{""type"":""image_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/100245_16-7-2024_14-24-59.webp"",""external_id"":""8eec192d-9672-453f-a409-62b5621b2b25"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""jpeg"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/702087_16-7-2024_14-24-50.jpeg"",""external_id"":""5f666276-c3e4-447b-ad92-f561c6927408"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/702087_16-7-2024_14-24-50.webp"",""external_id"":""7f10d87d-7fa4-45ec-9fdc-f638fb43f347"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""jpeg"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/100245_16-7-2024_14-24-59.jpeg"",""external_id"":""c5461fb2-35ef-418f-b568-db288b675905"",""display_order"":0,""deleted"":false}]","5e7ac203-aaba-42c9-b562-da8f8ab5bf9f",https://www.halodoc.com/halolab/package/asmo-tambahan-glukosa-darah-puasa-asmo-additional-fasting-blood-glucose?utm_medium=share_package&utm_source=h4c,1,lab,,
399,"7fedb803-303b-4ca9-bd03-f6dd01009649",active,"BMW - Tambahan - Paket >40 ,BMW - Additional - Package >40 Years","2024-07-24 13:32:57",wiwin.dwiutami.hakim,"2024-12-13 13:17:16",Dev Token,0,7,DAYS,7,128,"[{""type"":""thumbnail_url"",""extension"":""webp"",""url"":""https://d347hl3futa27v.cloudfront.net/lab/images/41307_1-12-2022_13-33-47.webp"",""external_id"":""4c20260c-54b0-4088-8cc4-6e5784d1fd53"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""png"",""url"":""https://d347hl3futa27v.cloudfront.net/lab/images/41307_1-12-2022_13-33-47.png"",""external_id"":""8805f0f8-326d-4b6a-9fba-13036db5b9b2"",""display_order"":0,""deleted"":false}]","61cd133f-da95-4348-b204-01c46998f2fa",https://www.halodoc.com/halolab/package/bmw-tambahan-paket-40-bmw-additional-package-40-years?utm_medium=share_package&utm_source=h4c,1,lab,,
400,"12cbd1d4-2e47-4bc8-b1a6-a5daf86bcfb4",active,"BMW - Tambahan - Paket 30-39 Tahun (Custom),BMW - Additional - Package 30-39 Years (Custom)","2024-07-24 15:47:19",wiwin.dwiutami.hakim,"2024-12-13 13:17:16",Dev Token,0,6,DAYS,7,127,"[{""type"":""thumbnail_url"",""extension"":""png"",""url"":""https://d347hl3futa27v.cloudfront.net/lab/images/41307_1-12-2022_13-33-47.png"",""external_id"":""97f57b09-6f25-4a02-ab0c-b99e528df669"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""webp"",""url"":""https://d347hl3futa27v.cloudfront.net/lab/images/41307_1-12-2022_13-33-47.webp"",""external_id"":""9b0441fe-a9fa-4c3c-9eb7-16ac0c0f2ef8"",""display_order"":0,""deleted"":false}]","52099513-637d-4f7b-bdec-a8032e8aef27",https://www.halodoc.com/halolab/package/bmw-tambahan-paket-30-39-tahun-custom-bmw-additional-package-30-39-years-custom?utm_medium=share_package&utm_source=h4c,1,lab,,
401,"51eef603-cf52-4107-a627-83c1733bdf58",active,"Medical Check Up - PT Monaspermata Persada,Medical Check Up - PT Monaspermata Persada","2024-08-08 17:18:20",wiwin.dwiutami.hakim,"2024-12-13 13:17:16",Dev Token,0,18,DAYS,7,126,"[{""type"":""thumbnail_url"",""extension"":""png"",""url"":""https://d347hl3futa27v.cloudfront.net/lab/images/41307_1-12-2022_13-33-47.png"",""external_id"":""049c9111-1d87-4deb-900c-43369ea73089"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""webp"",""url"":""https://d347hl3futa27v.cloudfront.net/lab/images/41307_1-12-2022_13-33-47.webp"",""external_id"":""3fea09bc-3ba0-4238-9f7b-7fa0cd36ecc0"",""display_order"":0,""deleted"":false}]","7605f829-dab6-4b3c-bc6a-46c3b4a4e0ab",https://www.halodoc.com/halolab/package/medical-check-up-pt-monaspermata-persada-medical-check-up-pt-monaspermata-persada?utm_medium=share_package&utm_source=h4c,1,lab,,
402,"1dc60107-1494-456a-9369-d3ef3584aa9b",active,"ASMO - Tambahan - Body Fat Monitoring,ASMO - Additional - Body Fat Monitoring,ada 2 layanan nama sama","2024-08-16 15:55:31",wiwin.dwiutami.hakim,"2024-12-13 13:17:16",Dev Token,1,1,,,125,"[{""type"":""thumbnail_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/29287_16-8-2024_16-3-22.webp"",""external_id"":""bc558235-209f-4a71-88df-887b767d3534"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""jpeg"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/29287_16-8-2024_16-3-22.jpeg"",""external_id"":""db4cfa3e-e871-4c0b-ac28-e514817a199a"",""display_order"":0,""deleted"":false}]","34febeb7-a6a9-43fa-a47b-2b5830b3ca5a",https://www.halodoc.com/halolab/package/asmo-tambahan-body-fat-monitoring-asmo-additional-body-fat-monitoring-1?utm_medium=share_package&utm_source=h4c,1,vitamin_booster,,
403,"87374d1f-644d-42e8-8f30-bb91ddfb41bf",active,"Basic Package,vaccine,menivax","2024-08-20 11:35:28",wiwin.dwiutami.hakim,"2024-12-13 13:17:16",Dev Token,1,1,,,124,"[{""type"":""image_url"",""extension"":""jpeg"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/234204_23-8-2024_11-8-54.jpeg"",""external_id"":""a87c7338-a88e-43c0-96e1-99694e43516b"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/857864_23-8-2024_11-8-49.webp"",""external_id"":""eef7555b-7399-4613-a457-4da670d10ea3"",""display_order"":0,""deleted"":false},{""type"":""image_url"",""extension"":""webp"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/234204_23-8-2024_11-8-54.webp"",""external_id"":""cef81978-b32e-4653-996a-d0537aa5c620"",""display_order"":0,""deleted"":false},{""type"":""thumbnail_url"",""extension"":""jpeg"",""url"":""https://halolab-assets.prod.halodoc.com/catalog/images/packages/857864_23-8-2024_11-8-49.jpeg"",""external_id"":""02feff5d-1123-4f9c-9d5b-40710b3aeac1"",""display_order"":0,""deleted"":false}]","4eca3e39-a479-46f4-941f-c79e2cae981c",https://www.halodoc.com/halolab/package/basic-package-basic-package?utm_medium=share_package&utm_source=h4c,1,vaccine,,
